Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y
950,981.4094238,954.4194336,725.4421997,1016.510193,496.2345581,1015.649353,276.8971252,999.836792
951,981.6113281,954.8016357,725.4421997,1016.510193,496.2345581,1015.649353,276.8971252,999.836792
952,981.3676758,955.1323242,725.3857422,1016.5672,496.2345581,1015.649353,276.8971252,999.836792
953,981.1307373,955.3071899,725.5,1016.833313,496.2345581,1015.649353,276.8971252,999.836792
954,981.3092651,955.3434448,725.5,1016.833313,496.2345581,1015.649353,276.8971252,999.836792
955,981.3092651,955.3434448,725.5,1016.833313,496.2345581,1015.649353,276.8971252,999.836792
956,981.3092651,955.3434448,725.3920288,1016.993347,496.2345581,1015.649353,276.8971252,999.836792
957,981.5,955.5,725.3920288,1016.993347,496.2345581,1015.649353,276.8971252,999.836792
958,981.5,955.5,725.3920288,1016.993347,496.2345581,1015.649353,276.8971252,999.836792
959,981.3434448,955.3092651,725.3920288,1016.993347,496.2345581,1015.649353,276.8971252,999.836792
960,981.3434448,955.3092651,725.6033325,1017.040039,496.2345581,1015.649353,276.889801,999.786377
961,981.2347412,955.2347412,725.6033325,1017.040039,495.8422546,1015.5,276.7088318,999.6135864
962,981.1161499,955.1161499,725.6033325,1017.040039,496,1015.5,276.7088318,999.6135864
963,980.9011841,955.262207,725.6653442,1016.911377,496,1015.5,276.7088318,999.6135864
964,980.6953735,955.1953735,725.6653442,1016.911377,496,1015.5,276.7088318,999.6135864
965,980.6953735,955.1953735,725.6653442,1016.911377,496,1015.5,276.7088318,999.6135864
966,980.6953735,955.1953735,725.6653442,1016.911377,496,1015.5,276.7088318,999.6135864
967,980.6953735,955.1953735,725.6653442,1016.911377,496.5,1015.5,276.7088318,999.6135864
968,980.6953735,955.1953735,725.6653442,1016.911377,496.5,1015.5,276.8860474,999.6780396
969,980.6953735,955.1953735,725.6653442,1016.911377,496.5,1015.5,276.87854,999.6271362
970,980.2937622,955.2388306,725.6653442,1016.911377,496.5,1015.5,276.87854,999.6271362
971,980.2937622,955.2388306,725.6653442,1016.911377,496.5,1015.5,276.87854,999.6271362
972,980.2937622,955.2388306,726.2053223,1017.334473,496.5,1015.5,277.072876,999.7800293
973,980.6953735,955.1953735,726.2093506,1017.406128,496.5,1015.5,277.0816345,999.8299561
974,980.9845581,955.3719482,726.2093506,1017.406128,496.5,1015.5,277.0816345,999.8299561
975,980.9845581,955.3719482,726.2093506,1017.406128,496.5,1015.5,277.0816345,999.8299561
976,980.8734131,955.5,726.2401733,1017.487122,496.5,1015.5,277.0816345,999.8299561
977,980.8734131,955.5,726.2401733,1017.487122,496.5,1015.5,277.0816345,999.8299561
978,980.8734131,955.5,726.1412964,1017.557373,496.5,1015.5,277.0816345,999.8299561
979,980.8734131,955.5,726.1412964,1017.557373,496.5,1015.5,277.0816345,999.8299561
980,980.8734131,955.5,726.1412964,1017.557373,496.5,1015.5,277.0816345,999.8299561
981,980.8734131,955.5,725.5679321,1017.471802,496.5,1015.5,277.0816345,999.8299561
982,980.8734131,955.5,725.7171021,1017.287842,496.5,1015.5,277.0816345,999.8299561
983,980.8734131,955.5,725.6554565,1017.243774,496.5,1015.5,277.0816345,999.8299561
984,980.8734131,955.5,725.6554565,1017.243774,496.5,1015.5,277.0816345,999.8299561
985,980.8734131,955.5,725.6554565,1017.243774,496.5242004,1015.435486,277.0816345,999.8299561
986,980.8734131,955.5,725.6554565,1017.243774,496.5242004,1015.435486,277.0816345,999.8299561
987,980.9011841,955.524353,725.6554565,1017.243774,496.5242004,1015.435486,277.0816345,999.8299561
988,980.7897339,955.3961792,725.6554565,1017.243774,496.5242004,1015.435486,277.0816345,999.8299561
989,980.7897339,955.3961792,725.6554565,1017.243774,496.5901489,1015.409851,277.0816345,999.8299561
990,980.7897339,955.3961792,725.6554565,1017.243774,496.5901489,1015.409851,277.0816345,999.8299561
991,980.7897339,955.3961792,725.6554565,1017.243774,496.5901489,1015.409851,277.0816345,999.8299561
992,980.2032471,955.5493774,725.5717773,1017.622681,496.5901489,1015.409851,277.0816345,999.8299561
993,979.977417,955.8095093,725.4259644,1017.808655,496.5901489,1015.409851,277.152771,999.7277832
994,979.977417,955.8095093,725.5509033,1017.936829,496.5901489,1015.409851,277.152771,999.7277832
995,979.9472046,956.2183228,725.5345459,1017.733337,496.5901489,1015.409851,277.152771,999.7277832
996,980.21698,956.21698,725.5345459,1017.733337,496.3409729,1015.569946,277.152771,999.7277832
997,980.4742432,955.9019775,725.0813599,1017.66272,496.3409729,1015.569946,277.152771,999.7277832
998,980.5887451,956.111084,725.0813599,1017.66272,496.3409729,1015.569946,277.152771,999.7277832
999,980.5887451,956.111084,725.0813599,1017.66272,496.3409729,1015.569946,277.152771,999.7277832
1000,980.5,956.5,725.0813599,1017.66272,496.3409729,1015.569946,277.0994263,999.7254639
1001,980.5,956.5,725.0813599,1017.66272,496.3409729,1015.569946,276.9563293,999.567688
1002,980.5,956.5,725.0813599,1017.66272,496.3409729,1015.569946,276.8449402,999.5101318
1003,980.5,956.5,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1004,980.5,956.5,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1005,980.5,956.5,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1006,980.2883301,956.3956299,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1007,980.2883301,956.3956299,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1008,980.2883301,956.3956299,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1009,980.2883301,956.3956299,725.0813599,1017.66272,496.3409729,1015.569946,276.7094727,999.7094727
1010,980.2883301,956.3956299,725.0813599,1017.66272,496.3409729,1015.569946,277.0201111,999.7011719
1011,980.1987915,956.5845337,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1012,980.1987915,956.5845337,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1013,980.1987915,956.5845337,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1014,980.1987915,956.5845337,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1015,980.4138794,956.7001343,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1016,980.4138794,956.7001343,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1017,980.4138794,956.7001343,725.0813599,1017.66272,496.5242004,1015.435486,277.0755005,999.6282349
1018,980.4138794,956.7001343,725.0813599,1017.66272,496.5242004,1015.435486,277.0282593,999.605957
1019,980.4138794,956.7001343,725.0813599,1017.66272,496.5242004,1015.435486,277.0201111,999.7011719
1020,980.3897705,956.3458862,725.7147827,1018.116821,496.5242004,1015.435486,276.9510193,999.6748047
1021,980.3897705,956.3458862,725.6851196,1018.07959,496.5242004,1015.435486,276.9510193,999.6748047
1022,980.3897705,956.3458862,725.9067383,1018.392273,496.5242004,1015.435486,276.905365,999.6557007
1023,980.3897705,956.3458862,725.8867188,1018.352722,496.5242004,1015.435486,276.9211731,999.7053833
1024,980.0877686,956.4881592,725.8154907,1018.514648,496.5242004,1015.435486,276.9211731,999.7053833
1025,980.0139771,957.0174561,725.7333374,1018.388123,496.5242004,1015.435486,276.9211731,999.7053833
1026,980,957.2038574,725.7262573,1018.806824,496.5242004,1015.435486,276.9211731,999.7053833
1027,980,957.2038574,725.7262573,1018.806824,496.5242004,1015.435486,276.9211731,999.7053833
1028,980,957.2038574,725.7262573,1018.806824,496.5242004,1015.435486,277.0204163,999.7782593
1029,980,957.2038574,725.7262573,1018.806824,496.5242004,1015.435486,277.4305115,999.9055176
1030,979.949646,957.6621704,725.7262573,1018.806824,496.5242004,1015.435486,277.3280334,999.949707
1031,979.949646,957.6621704,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1032,979.949646,957.6621704,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1033,979.949646,957.6621704,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1034,979.949646,957.6621704,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1035,979.7701416,957.6942749,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1036,979.6109009,957.7959595,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1037,979.6109009,957.7959595,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1038,979.3519897,957.4741211,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1039,979.3024292,957.272644,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1040,979.3024292,957.272644,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1041,979.3432007,957.0723877,725.7262573,1018.806824,496.5242004,1015.435486,277.2821655,999.9343872
1042,979.4793701,956.8592529,725.8154907,1018.514648,496.5242004,1015.435486,277.2821655,999.9343872
1043,979.2494507,957.1644287,725.8154907,1018.514648,496.5242004,1015.435486,277.2821655,999.9343872
1044,979.3432007,957.0723877,725.7433472,1018.431335,496.5242004,1015.435486,277.2821655,999.9343872
1045,979.3432007,957.0723877,725.8288574,1018.096863,496.5242004,1015.435486,277.2821655,999.9343872
1046,979.4550781,956.6893921,725.8288574,1018.096863,496.5242004,1015.435486,277.2821655,999.9343872
1047,979.333313,956.5,725.8288574,1018.096863,496.5242004,1015.435486,277.2821655,999.9343872
1048,979.2001953,956.3106079,725.7147827,1018.116821,496.5242004,1015.435486,277.2821655,999.9343872
1049,979.019104,956.2459717,725.7147827,1018.116821,496.5242004,1015.435486,277.2821655,999.9343872
1050,978.9532471,955.8691406,725.7147827,1018.116821,496.5242004,1015.435486,277.2821655,999.9343872
1051,978.9532471,955.8691406,725.7147827,1018.116821,497,1015,277.2821655,999.9343872
1052,978.9532471,955.8691406,725.7147827,1018.116821,497,1015,277.2821655,999.9343872
1053,978.9532471,955.8691406,725.7147827,1018.116821,497,1015,277.2821655,999.9343872
1054,978.9532471,955.8691406,725.7147827,1018.116821,497,1015,277.2821655,999.9343872
1055,978.9532471,955.8691406,725.7147827,1018.116821,497,1015,276.9595032,999.5438843
1056,979.4094238,956.0089722,725.5872803,1017.885254,497,1015,277.2821655,999.9343872
1057,979.4094238,956.0089722,725.5872803,1017.885254,497,1015,277.0621643,1000.001343
1058,979.4094238,956.0089722,725.5872803,1017.885254,497,1015,277.0621643,1000.001343
1059,979.4094238,956.0089722,725.6376953,1017.943237,497,1015,277.0621643,1000.001343
1060,979.4094238,956.0089722,725.4219971,1017.943848,497,1015,277.0621643,1000.001343
1061,979.3693237,956.3058472,725.4219971,1017.943848,497,1015,277.0621643,1000.001343
1062,979.3693237,956.3058472,725.3674316,1017.88385,496.8746033,1015.204895,276.8437195,999.8782959
1063,979.3693237,956.3058472,725.3320923,1018.133362,496.8746033,1015.204895,276.8437195,999.8782959
1064,979.3693237,956.3058472,725.3320923,1018.133362,497.1408997,1015.140869,276.8437195,999.8782959
1065,979.4751587,956.1853027,725.786438,1018.24292,497.1408997,1015.140869,276.8437195,999.8782959
1066,979.5452881,955.7007446,725.786438,1018.24292,497.1408997,1015.140869,276.8437195,999.8782959
1067,979.4647217,955.4038696,725.786438,1018.24292,497.1408997,1015.140869,276.8437195,999.8782959
1068,979.5270386,955.0878296,725.786438,1018.24292,497.1497192,1015.056519,276.8437195,999.8782959
1069,979.618042,955.381958,725.8977661,1018.22113,497.1497192,1015.056519,277.0621643,1000.001343
1070,979.618042,955.381958,725.9519043,1018.0401,497.1497192,1015.056519,277.1627502,999.9934692
1071,979.618042,955.381958,725.9519043,1018.0401,497.1497192,1015.056519,277.2073364,1000.009216
1072,979.5270386,955.0878296,725.9519043,1018.0401,497.1497192,1015.056519,277.252655,1000.017212
1073,979.5270386,955.0878296,726.1027222,1017.653015,497.1497192,1015.056519,277.252655,1000.017212
1074,979.2246704,955.1913452,726.088501,1017.779846,497.1497192,1015.056519,277.252655,1000.017212
1075,979.2246704,955.1913452,726.2061157,1017.890625,497.1497192,1015.056519,277.252655,1000.017212
1076,979.2246704,955.1913452,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212
1077,979.2246704,955.1913452,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212
1078,979.2246704,955.1913452,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212
1079,979.381958,955.381958,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212
1080,979.381958,955.381958,725.9023438,1018.133545,496.6430664,1015.120972,277.252655,1000.017212
1081,979.381958,955.381958,725.9023438,1018.133545,496.6430664,1015.120972,277.252655,1000.017212
1082,979.5,955.5,725.666687,1018.013977,496.6430664,1015.120972,277.252655,1000.017212
1083,979.618042,955.381958,726.0803833,1018.098633,496.5090942,1015.078796,277.0119934,1000.017334
1084,979.618042,955.381958,726.0803833,1018.098633,496.5090942,1015.078796,276.7717285,999.7341309
1085,979.5270386,955.0878296,726.0803833,1018.098633,496.5090942,1015.078796,276.7717285,999.7341309
1086,979.5270386,955.0878296,726.0803833,1018.098633,496.5090942,1015.078796,276.7717285,999.7341309
1087,979.5270386,955.0878296,726.1646118,1017.940613,496.5090942,1015.078796,276.7717285,999.7341309
1088,979.383606,954.8959351,726.1646118,1017.940613,496.5090942,1015.078796,276.7717285,999.7341309
1089,979.383606,954.8959351,725.7589111,1017.880005,496.5090942,1015.078796,276.7717285,999.7341309
1090,979.383606,954.8959351,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309
1091,979.5,954.5,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309
1092,979.5,954.5,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309
1093,979.6712036,954.3219604,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309
1094,979.5,954.5,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309
1095,979.6712036,954.3219604,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309
1096,979.7036133,954.8588257,725.6567993,1017.927612,496.5090942,1015.078796,276.7717285,999.7341309
1097,980.0440674,954.8010864,725.6567993,1017.927612,496.5090942,1015.078796,276.7717285,999.7341309
1098,980.1436157,954.8859863,725.6567993,1017.927612,496.5090942,1015.078796,276.7717285,999.7341309
1099,980.1536865,954.6002197,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309
1100,980.2518311,954.6782837,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309
1101,980.1436157,954.8859863,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309
1102,980.2032471,955.2625122,725.6655884,1017.970581,496.368103,1015.194214,276.7717285,999.7341309
1103,980.0975952,955.5,725.6655884,1017.970581,496.368103,1015.194214,276.7717285,999.7341309
1104,979.7303467,955.5,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1105,979.9121704,955.5270386,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1106,980.1040649,955.383606,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1107,980.0296021,955.8103027,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1108,980.0296021,955.8103027,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1109,980.0467529,955.8691406,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1110,980.0467529,955.8691406,725.7805176,1018.618042,496.368103,1015.194214,276.6732788,999.8029175
1111,980.0467529,955.8691406,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1112,979.7701416,956.0217896,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1113,979.6784058,956.1079102,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309
1114,979.6784058,956.1079102,725.6739502,1018.5,496.368103,1015.194214,276.7717285,999.7341309
1115,979.5,955.8453369,726.147522,1018.5,496.6430664,1015.120972,276.88974,999.8048096
1116,979.2998047,955.6499023,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393
1117,979.4741821,955.6795654,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393
1118,979.5,955.5,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393
1119,979.5,955.5,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393
1120,979.5,955.5,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393
1121,979.4741821,955.3204346,726.1002197,1018.024536,496.6430664,1015.120972,276.9887695,999.8077393
1122,979.5,955.5,725.6831055,1017.927612,496.6430664,1015.120972,276.9887695,999.8077393
1123,979.4741821,955.3204346,725.8786011,1017.870056,496.6430664,1015.120972,276.9887695,999.8077393
1124,979.6499023,955.3249512,725.9351807,1018.220703,496.6430664,1015.120972,276.9887695,999.8077393
1125,979.0881348,955.1813354,725.9351807,1018.220703,496.6430664,1015.120972,276.9887695,999.8077393
1126,979.0881348,955.1813354,726.0383301,1018.298462,496.6430664,1015.120972,276.9887695,999.8077393
1127,979.2637329,955.1983643,726.0383301,1018.298462,496.6430664,1015.120972,276.9887695,999.8077393
1128,979.3641357,955.2068481,726.0383301,1018.298462,496.6430664,1015.120972,276.9887695,999.8077393
1129,979.3875732,955.3875732,725.8103027,1018.418884,496.6430664,1015.120972,276.9887695,999.8077393
1130,979.3875732,955.3875732,725.7766724,1018.551025,496.6430664,1015.120972,277.0706787,1000.067993
1131,979.3875732,955.3875732,725.7766724,1018.551025,496.6430664,1015.120972,277.0706787,1000.067993
1132,979.2696533,955.5,725.7766724,1018.551025,496.5,1015,277.0706787,1000.067993
1133,979.3875732,955.6124268,725.9368896,1018.676636,496.5,1015,277.0706787,1000.067993
1134,979.2180176,955.9760132,726.1037598,1018.944031,496.5,1015,277.0706787,1000.067993
